BRNSNC brn_ts_0_sig brn_id_0_sig brn_ts_3_sig brn_id_3_sig brn_ts_5_sig brn_id_5_sig brn_ts_8_sig brn_id_8_sig brn_ts_10_sig brn_id_10_sig brn_ts_15_sig brn_id_15_sig brn_ts_20_sig brn_id_20_sig brn_ts_25_sig brn_id_25_sig brn_ts_30_sig brn_id_30_sig brn_ts_35_sig brn_id_35_sig brn_ts_+0C brn_id_+0C brn_ts_+2C brn_id_+2C brn_ts_+4C brn_id_+4C brn_ts_+6C brn_id_+6C brn_ts_+8C brn_id_+8C brn_ts_+10C brn_id_+10C brn_ts_+12.5C brn_id_+12.5C brn_ts_+15C brn_id_+15C brn_ts_+17.5C brn_id_+17.5C brn_ts_+20C brn_id_+20C
B30A3 "2019-05-22 15:15:21.700" 12015.0 "2019-05-22 15:23:03.600" 16634.0 "2019-05-22 15:23:05.100" 16649.0 "2019-05-22 15:23:07.100" 16669.0 "2019-05-22 15:23:07.200" 16670.0 "2019-05-22 15:23:22.900" 16827.0 "2019-05-22 15:23:23.500" 16833.0 "2019-05-22 15:23:23.500" 16833.0 "2019-05-22 15:23:25.000" 16848.0 "2019-05-22 15:23:25.100" 16849.0 "2019-05-22 15:15:21.700" 12015.0 "2019-05-22 15:23:03.600" 16634.0 "2019-05-22 15:23:05.500" 16653.0 "2019-05-22 15:23:07.200" 16670.0 "2019-05-22 15:23:08.400" 16682.0 "2019-05-22 15:23:23.500" 16833.0 "2019-05-22 15:23:23.500" 16833.0 "2019-05-22 15:23:23.500" 16833.0 "2019-05-22 15:23:25.000" 16848.0 "2019-05-22 15:23:25.000" 16848.0
B30A4 "2019-05-22 15:15:24.900" 12047.0 "2019-05-22 15:17:49.100" 13489.0 "2019-05-22 15:23:08.700" 16685.0 "2019-05-22 15:23:11.500" 16713.0 "2019-05-22 15:23:11.600" 16714.0 "2019-05-22 15:23:27.600" 16874.0 "2019-05-22 15:23:27.600" 16874.0 "2019-05-22 15:23:27.600" 16874.0 "2019-05-22 15:23:45.800" 17056.0 "2019-05-22 15:32:22.200" 22220.0 "2019-05-22 15:15:24.900" 12047.0 "2019-05-22 15:23:07.300" 16671.0 "2019-05-22 15:23:11.500" 16713.0 "2019-05-22 15:23:18.700" 16785.0 "2019-05-22 15:23:26.700" 16865.0 "2019-05-22 15:23:27.600" 16874.0 "2019-05-22 15:23:27.600" 16874.0 "2019-05-22 15:23:27.600" 16874.0 "2019-05-22 15:23:45.800" 17056.0 "2019-05-22 15:32:22.200" 22220.0
B30B1 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B30B2 "2019-05-22 15:15:37.500" 12173.0 "2019-05-22 15:22:58.000" 16578.0 "2019-05-22 15:22:58.100" 16579.0 "2019-05-22 15:22:58.500" 16583.0 "2019-05-22 15:22:58.500" 16583.0 "2019-05-22 15:22:58.800" 16586.0 "2019-05-22 15:23:04.000" 16638.0 "2019-05-22 15:23:05.400" 16652.0 "2019-05-22 15:23:58.700" 17185.0 "2019-05-22 15:23:58.700" 17185.0 "2019-05-22 15:15:37.500" 12173.0 "2019-05-22 15:22:58.000" 16578.0 "2019-05-22 15:22:58.500" 16583.0 "2019-05-22 15:22:58.500" 16583.0 "2019-05-22 15:22:58.800" 16586.0 "2019-05-22 15:22:58.900" 16587.0 "2019-05-22 15:23:04.000" 16638.0 "2019-05-22 15:23:05.400" 16652.0 "2019-05-22 15:23:58.700" 17185.0 "2019-05-22 15:23:58.700" 17185.0
B30B3 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B30B4 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B30C1 "2019-05-22 15:16:29.300" 12691.0 "2019-05-22 15:18:16.300" 13761.0 "2019-05-22 15:18:16.400" 13762.0 "2019-05-22 15:18:56.900" 14167.0 "2019-05-22 15:24:40.100" 17599.0 "2019-05-22 15:24:40.100" 17599.0 "2019-05-22 15:24:40.200" 17600.0 "2019-05-22 15:24:40.200" 17600.0 "2019-05-22 15:24:40.200" 17600.0 NaN NaN "2019-05-22 15:16:29.300" 12691.0 "2019-05-22 15:18:16.300" 13761.0 "2019-05-22 15:18:56.800" 14166.0 "2019-05-22 15:24:40.100" 17599.0 "2019-05-22 15:24:40.100" 17599.0 "2019-05-22 15:24:40.200" 17600.0 "2019-05-22 15:24:40.200" 17600.0 "2019-05-22 15:24:40.200" 17600.0 NaN NaN NaN NaN
B30C2 "2019-05-22 15:16:31.200" 12710.0 "2019-05-22 15:18:43.800" 14036.0 "2019-05-22 15:22:56.200" 16560.0 "2019-05-22 15:22:56.300" 16561.0 "2019-05-22 15:22:56.300" 16561.0 "2019-05-22 15:22:59.100" 16589.0 "2019-05-22 15:23:12.300" 16721.0 "2019-05-22 15:23:53.700" 17135.0 "2019-05-22 15:23:53.700" 17135.0 "2019-05-22 15:23:53.800" 17136.0 "2019-05-22 15:16:31.200" 12710.0 "2019-05-22 15:21:38.400" 15782.0 "2019-05-22 15:22:56.300" 16561.0 "2019-05-22 15:22:56.300" 16561.0 "2019-05-22 15:22:58.900" 16587.0 "2019-05-22 15:23:05.900" 16657.0 "2019-05-22 15:23:53.700" 17135.0 "2019-05-22 15:23:53.700" 17135.0 "2019-05-22 15:23:53.700" 17135.0 "2019-05-22 15:23:53.800" 17136.0
B30C3 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B30C4 "2019-05-22 15:15:25.300" 12051.0 "2019-05-22 15:19:44.300" 14641.0 "2019-05-22 15:23:19.100" 16789.0 "2019-05-22 15:23:19.200" 16790.0 "2019-05-22 15:23:19.800" 16796.0 "2019-05-22 15:23:25.800" 16856.0 "2019-05-22 15:23:25.800" 16856.0 "2019-05-22 15:23:28.100" 16879.0 "2019-05-22 15:23:30.100" 16899.0 "2019-05-22 15:23:30.100" 16899.0 "2019-05-22 15:15:25.300" 12051.0 "2019-05-22 15:23:19.100" 16789.0 "2019-05-22 15:23:19.200" 16790.0 "2019-05-22 15:23:19.900" 16797.0 "2019-05-22 15:23:25.800" 16856.0 "2019-05-22 15:23:25.800" 16856.0 "2019-05-22 15:23:28.100" 16879.0 "2019-05-22 15:23:30.100" 16899.0 "2019-05-22 15:23:30.100" 16899.0 "2019-05-22 15:23:30.100" 16899.0
B30D1 "2019-05-22 15:15:36.100" 12159.0 "2019-05-22 15:23:09.800" 16696.0 "2019-05-22 15:24:34.900" 17547.0 "2019-05-22 15:24:35.000" 17548.0 "2019-05-22 15:24:35.000" 17548.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN "2019-05-22 15:15:36.100" 12159.0 "2019-05-22 15:23:09.900" 16697.0 "2019-05-22 15:24:34.900" 17547.0 "2019-05-22 15:24:35.000" 17548.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B30D2 "2019-05-22 15:15:20.200" 12000.0 "2019-05-22 15:19:46.400" 14662.0 "2019-05-22 15:22:51.100" 16509.0 "2019-05-22 15:22:51.100" 16509.0 "2019-05-22 15:22:51.400" 16512.0 "2019-05-22 15:24:34.900" 17547.0 NaN NaN NaN NaN NaN NaN NaN NaN "2019-05-22 15:15:20.200" 12000.0 "2019-05-22 15:22:51.000" 16508.0 "2019-05-22 15:22:51.100" 16509.0 "2019-05-22 15:22:51.700" 16515.0 "2019-05-22 15:24:34.900" 17547.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B30D3 "2019-05-22 15:15:22.000" 12018.0 "2019-05-22 15:19:45.700" 14655.0 "2019-05-22 15:23:38.800" 16986.0 "2019-05-22 15:23:38.800" 16986.0 "2019-05-22 15:23:38.800" 16986.0 "2019-05-22 15:23:39.000" 16988.0 "2019-05-22 15:23:39.000" 16988.0 "2019-05-22 15:23:41.700" 17015.0 "2019-05-22 15:23:41.700" 17015.0 "2019-05-22 15:23:41.700" 17015.0 "2019-05-22 15:15:22.000" 12018.0 "2019-05-22 15:21:35.700" 15755.0 "2019-05-22 15:23:38.800" 16986.0 "2019-05-22 15:23:38.800" 16986.0 "2019-05-22 15:23:39.000" 16988.0 "2019-05-22 15:23:39.000" 16988.0 "2019-05-22 15:23:40.000" 16998.0 "2019-05-22 15:23:41.700" 17015.0 "2019-05-22 15:23:41.700" 17015.0 "2019-05-22 15:23:41.700" 17015.0
B30D4 "2019-05-22 15:15:22.000" 12018.0 "2019-05-22 15:19:13.800" 14336.0 "2019-05-22 15:23:34.900" 16947.0 "2019-05-22 15:23:35.000" 16948.0 "2019-05-22 15:31:56.400" 21962.0 "2019-05-22 15:32:04.600" 22044.0 "2019-05-22 15:32:04.600" 22044.0 "2019-05-22 15:32:10.000" 22098.0 "2019-05-22 15:32:10.000" 22098.0 "2019-05-22 15:32:16.100" 22159.0 "2019-05-22 15:15:22.000" 12018.0 "2019-05-22 15:21:38.200" 15780.0 "2019-05-22 15:23:35.000" 16948.0 "2019-05-22 15:31:56.900" 21967.0 "2019-05-22 15:32:04.600" 22044.0 "2019-05-22 15:32:04.600" 22044.0 "2019-05-22 15:32:10.000" 22098.0 "2019-05-22 15:32:10.100" 22099.0 "2019-05-22 15:32:16.100" 22159.0 "2019-05-22 15:32:16.900" 22167.0
B31A1 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:57.100" 32970.0 "2019-05-29 11:02:09.700" 37296.0 "2019-05-29 11:02:59.800" 37797.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 11:00:37.700" 36376.0 "2019-05-29 11:02:10.500" 37304.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0 "2019-05-29 11:03:11.400" 37913.0
B31A2 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:21.800" 32617.0 "2019-05-29 11:02:27.300" 37472.0 "2019-05-29 11:02:27.300" 37472.0 "2019-05-29 11:02:27.300" 37472.0 "2019-05-29 11:02:35.200" 37551.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 11:02:17.700" 37376.0 "2019-05-29 11:02:27.300" 37472.0 "2019-05-29 11:02:27.300" 37472.0 "2019-05-29 11:02:35.200" 37551.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0 "2019-05-29 11:02:35.300" 37552.0
B31A3 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:27.700" 30876.0 "2019-05-29 11:02:30.200" 37501.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:36.000" 37559.0 "2019-05-29 11:02:36.000" 37559.0 "2019-05-29 11:02:37.900" 37578.0 "2019-05-29 11:02:37.900" 37578.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:53:47.600" 32275.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:35.900" 37558.0 "2019-05-29 11:02:36.000" 37559.0 "2019-05-29 11:02:37.500" 37574.0 "2019-05-29 11:02:37.900" 37578.0 "2019-05-29 11:02:37.900" 37578.0
B31A4 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:53:31.600" 32115.0 "2019-05-29 11:02:39.100" 37590.0 "2019-05-29 11:02:39.200" 37591.0 "2019-05-29 11:02:39.200" 37591.0 "2019-05-29 11:08:43.500" 41234.0 "2019-05-29 11:08:46.400" 41263.0 "2019-05-29 11:08:46.400" 41263.0 "2019-05-29 11:08:47.800" 41277.0 "2019-05-29 11:08:49.900" 41298.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:53:31.700" 32116.0 "2019-05-29 11:02:39.200" 37591.0 "2019-05-29 11:02:39.200" 37591.0 "2019-05-29 11:08:43.500" 41234.0 "2019-05-29 11:08:46.400" 41263.0 "2019-05-29 11:08:46.400" 41263.0 "2019-05-29 11:08:46.400" 41263.0 "2019-05-29 11:08:47.700" 41276.0 "2019-05-29 11:08:49.900" 41298.0
B31B1 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:41.400" 31013.0 "2019-05-29 11:02:54.600" 37745.0 "2019-05-29 11:02:54.600" 37745.0 "2019-05-29 11:02:54.600" 37745.0 "2019-05-29 11:02:56.000" 37759.0 "2019-05-29 11:02:56.200" 37761.0 "2019-05-29 11:02:56.200" 37761.0 "2019-05-29 11:02:56.200" 37761.0 "2019-05-29 11:03:02.000" 37819.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:59.900" 32998.0 "2019-05-29 11:02:54.600" 37745.0 "2019-05-29 11:02:54.600" 37745.0 "2019-05-29 11:02:54.600" 37745.0 "2019-05-29 11:02:56.000" 37759.0 "2019-05-29 11:02:56.200" 37761.0 "2019-05-29 11:02:56.200" 37761.0 "2019-05-29 11:02:56.200" 37761.0 "2019-05-29 11:03:02.000" 37819.0
B31B2 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:19.600" 32595.0 "2019-05-29 11:02:28.700" 37486.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:37.800" 37577.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:55:00.000" 32999.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:34.500" 37544.0 "2019-05-29 11:02:37.800" 37577.0 "2019-05-29 11:02:37.800" 37577.0
B31B3 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B31B4 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
B31C1 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:22.300" 30822.0 "2019-05-29 10:52:01.900" 31218.0 "2019-05-29 10:52:02.100" 31220.0 "2019-05-29 10:52:02.400" 31223.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:52:01.900" 31218.0 "2019-05-29 10:52:02.400" 31223.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.800" 31227.0 "2019-05-29 10:52:02.900" 31228.0 "2019-05-29 10:52:02.900" 31228.0
B31C2 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:15.700" 30756.0 "2019-05-29 10:51:31.700" 30916.0 "2019-05-29 10:51:31.700" 30916.0 "2019-05-29 10:51:33.100" 30930.0 "2019-05-29 10:51:33.500" 30934.0 "2019-05-29 10:51:43.500" 31034.0 "2019-05-29 10:51:43.600" 31035.0 "2019-05-29 10:51:43.600" 31035.0 "2019-05-29 10:51:43.600" 31035.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:28.900" 30888.0 "2019-05-29 10:51:31.700" 30916.0 "2019-05-29 10:51:33.400" 30933.0 "2019-05-29 10:51:43.000" 31029.0 "2019-05-29 10:51:43.500" 31034.0 "2019-05-29 10:51:43.600" 31035.0 "2019-05-29 10:51:43.600" 31035.0 "2019-05-29 10:51:43.600" 31035.0 "2019-05-29 10:51:44.700" 31046.0
B31C3 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:20.700" 30806.0 "2019-05-29 10:51:35.200" 30951.0 "2019-05-29 10:51:35.900" 30958.0 "2019-05-29 10:51:38.500" 30984.0 "2019-05-29 10:51:38.600" 30985.0 "2019-05-29 10:51:38.900" 30988.0 "2019-05-29 10:51:42.000" 31019.0 "2019-05-29 10:51:42.200" 31021.0 "2019-05-29 10:51:53.100" 31130.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:25.700" 30856.0 "2019-05-29 10:51:35.900" 30958.0 "2019-05-29 10:51:38.500" 30984.0 "2019-05-29 10:51:38.600" 30985.0 "2019-05-29 10:51:38.900" 30988.0 "2019-05-29 10:51:42.100" 31020.0 "2019-05-29 10:51:42.200" 31021.0 "2019-05-29 10:51:53.100" 31130.0 "2019-05-29 10:51:53.100" 31130.0
B31C4 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:30.400" 30903.0 "2019-05-29 10:51:40.700" 31006.0 "2019-05-29 10:51:42.900" 31028.0 "2019-05-29 10:51:42.900" 31028.0 "2019-05-29 10:51:46.700" 31066.0 "2019-05-29 10:57:52.700" 34726.0 "2019-05-29 10:57:52.700" 34726.0 "2019-05-29 10:58:00.100" 34800.0 "2019-05-29 10:58:00.300" 34802.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:51:40.700" 31006.0 "2019-05-29 10:51:42.900" 31028.0 "2019-05-29 10:51:43.500" 31034.0 "2019-05-29 10:51:46.700" 31066.0 "2019-05-29 10:57:52.700" 34726.0 "2019-05-29 10:57:52.700" 34726.0 "2019-05-29 10:58:00.300" 34802.0 "2019-05-29 10:58:00.300" 34802.0 "2019-05-29 10:58:02.300" 34822.0
B31D1 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 11:02:10.500" 37304.0 "2019-05-29 11:02:25.400" 37453.0 "2019-05-29 11:02:25.500" 37454.0 "2019-05-29 11:02:25.500" 37454.0 "2019-05-29 11:02:25.500" 37454.0 "2019-05-29 11:02:25.600" 37455.0 "2019-05-29 11:02:25.600" 37455.0 "2019-05-29 11:02:26.400" 37463.0 "2019-05-29 11:02:26.400" 37463.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 11:02:14.600" 37345.0 "2019-05-29 11:02:25.500" 37454.0 "2019-05-29 11:02:25.500" 37454.0 "2019-05-29 11:02:25.500" 37454.0 "2019-05-29 11:02:25.600" 37455.0 "2019-05-29 11:02:25.600" 37455.0 "2019-05-29 11:02:26.400" 37463.0 "2019-05-29 11:02:26.400" 37463.0 "2019-05-29 11:02:26.500" 37464.0
B31D2 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:53:46.700" 32266.0 "2019-05-29 11:02:29.600" 37495.0 "2019-05-29 11:02:29.800" 37497.0 "2019-05-29 11:02:29.800" 37497.0 "2019-05-29 11:02:29.800" 37497.0 "2019-05-29 11:02:31.300" 37512.0 "2019-05-29 11:02:31.300" 37512.0 "2019-05-29 11:02:37.300" 37572.0 "2019-05-29 11:02:37.400" 37573.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 11:02:29.600" 37495.0 "2019-05-29 11:02:29.800" 37497.0 "2019-05-29 11:02:29.800" 37497.0 "2019-05-29 11:02:29.800" 37497.0 "2019-05-29 11:02:29.900" 37498.0 "2019-05-29 11:02:31.300" 37512.0 "2019-05-29 11:02:37.300" 37572.0 "2019-05-29 11:02:37.300" 37572.0 "2019-05-29 11:02:37.400" 37573.0
B31D3 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:06.900" 32468.0 "2019-05-29 11:02:33.200" 37531.0 "2019-05-29 11:02:33.200" 37531.0 "2019-05-29 11:02:33.300" 37532.0 "2019-05-29 11:02:33.300" 37532.0 "2019-05-29 11:02:34.900" 37548.0 "2019-05-29 11:02:38.400" 37583.0 "2019-05-29 11:02:42.500" 37624.0 "2019-05-29 11:08:44.100" 41240.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:08.200" 32481.0 "2019-05-29 11:02:33.200" 37531.0 "2019-05-29 11:02:33.300" 37532.0 "2019-05-29 11:02:33.300" 37532.0 "2019-05-29 11:02:33.800" 37537.0 "2019-05-29 11:02:37.200" 37571.0 "2019-05-29 11:02:38.400" 37583.0 "2019-05-29 11:02:43.600" 37635.0 "2019-05-29 11:08:44.100" 41240.0
B31D4 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:09.700" 32496.0 "2019-05-29 11:02:40.100" 37600.0 "2019-05-29 11:02:40.900" 37608.0 "2019-05-29 11:06:01.900" 39618.0 "2019-05-29 11:08:54.700" 41346.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 10:50:00.100" 30000.0 "2019-05-29 10:54:09.800" 32497.0 "2019-05-29 11:02:40.800" 37607.0 "2019-05-29 11:06:01.900" 39618.0 "2019-05-29 11:08:54.700" 41346.0 "2019-05-29 11:08:54.700" 41346.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 11:08:54.800" 41347.0 "2019-05-29 11:08:54.800" 41347.0
B32A1 "2019-05-29 12:51:40.100" 25000.0 "2019-05-29 12:51:58.400" 25183.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.800" 33287.0 "2019-05-29 13:05:30.000" 33299.0 "2019-05-29 12:51:40.100" 25000.0 "2019-05-29 12:51:58.200" 25181.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.700" 33286.0 "2019-05-29 13:05:28.800" 33287.0
B32A2 "2019-05-29 12:51:40.700" 25006.0 "2019-05-29 12:52:45.200" 25651.0 "2019-05-29 13:05:08.400" 33083.0 "2019-05-29 13:05:08.600" 33085.0 "2019-05-29 13:05:09.200" 33091.0 "2019-05-29 13:05:09.400" 33093.0 "2019-05-29 13:05:09.400" 33093.0 "2019-05-29 13:05:09.800" 33097.0 "2019-05-29 13:05:11.100" 33110.0 "2019-05-29 13:05:11.100" 33110.0 "2019-05-29 12:51:40.700" 25006.0 "2019-05-29 12:52:35.300" 25552.0 "2019-05-29 13:05:08.400" 33083.0 "2019-05-29 13:05:08.400" 33083.0 "2019-05-29 13:05:09.200" 33091.0 "2019-05-29 13:05:09.300" 33092.0 "2019-05-29 13:05:09.400" 33093.0 "2019-05-29 13:05:09.400" 33093.0 "2019-05-29 13:05:09.700" 33096.0 "2019-05-29 13:05:09.800" 33097.0
B32A3 "2019-05-29 12:51:54.000" 25139.0 "2019-05-29 12:54:34.000" 26739.0 "2019-05-29 13:40:29.100" 54290.0 "2019-05-29 13:40:29.100" 54290.0 "2019-05-29 13:40:29.300" 54292.0 "2019-05-29 13:40:29.500" 54294.0 "2019-05-29 13:40:29.500" 54294.0 "2019-05-29 13:40:29.500" 54294.0 "2019-05-29 13:48:26.300" 59062.0 "2019-05-29 13:48:26.400" 59063.0 "2019-05-29 12:51:54.000" 25139.0 "2019-05-29 12:54:27.300" 26672.0 "2019-05-29 13:40:29.100" 54290.0 "2019-05-29 13:40:29.100" 54290.0 "2019-05-29 13:40:29.300" 54292.0 "2019-05-29 13:40:29.300" 54292.0 "2019-05-29 13:40:29.500" 54294.0 "2019-05-29 13:40:29.500" 54294.0 "2019-05-29 13:40:29.500" 54294.0 "2019-05-29 13:40:29.500" 54294.0
B32A4 "2019-05-29 12:51:40.200" 25001.0 "2019-05-29 12:52:33.900" 25538.0 "2019-05-29 13:51:40.600" 61005.0 "2019-05-29 13:51:40.700" 61006.0 "2019-05-29 14:05:05.600" 69055.0 "2019-05-29 14:05:05.600" 69055.0 "2019-05-29 14:05:05.800" 69057.0 "2019-05-29 14:05:07.100" 69070.0 "2019-05-29 14:05:07.100" 69070.0 "2019-05-29 14:05:07.300" 69072.0 "2019-05-29 12:51:40.200" 25001.0 "2019-05-29 12:52:33.900" 25538.0 "2019-05-29 13:51:40.700" 61006.0 "2019-05-29 13:51:40.700" 61006.0 "2019-05-29 14:05:05.600" 69055.0 "2019-05-29 14:05:05.600" 69055.0 "2019-05-29 14:05:05.600" 69055.0 "2019-05-29 14:05:05.700" 69056.0 "2019-05-29 14:05:07.100" 69070.0 "2019-05-29 14:05:07.100" 69070.0
B32B1 "2019-05-29 12:51:40.100" 25000.0 "2019-05-29 12:51:46.500" 25064.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 12:51:40.100" 25000.0 "2019-05-29 12:51:46.500" 25064.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0 "2019-05-29 13:05:24.300" 33242.0
